,Airline,Source,Destination,Route,Total_Stops,Price,journey_year,journey_month,journey_day,dep_hour,dep_min,arrival_year,arrival_month,arrival_day,arrival_hour,arrival_min,duration_hours,duration_mins
9186,2,1,0,CCU → DEL → BLR,1,12122,2019,1,5,17,0,2022,5,2,21,5,28,5
9187,1,1,0,CCU → JAI → BOM → BLR,2,10698,2019,5,21,8,20,2022,2,15,18,30,10,10
9188,2,2,5,DEL → BOM → COK,1,12374,2019,9,5,11,30,2022,2,15,19,0,7,30
9189,3,1,0,CCU → PNQ → BLR,1,6382,2019,5,21,8,35,2022,2,15,17,15,8,40
9190,2,2,5,DEL → UDR → BOM → COK,2,17073,2019,6,3,17,55,2022,3,8,4,25,34,30
9192,0,0,2,BLR → DEL,0,4824,2019,5,24,18,25,2022,2,15,21,20,2,55
9193,1,2,5,DEL → BLR → COK,1,27283,2019,3,3,9,45,2022,2,15,23,0,13,15
9194,0,4,4,BOM → HYD,0,2228,2019,12,6,20,5,2022,2,15,21,40,1,35
9195,0,0,3,BLR → DEL,0,4546,2019,9,3,0,40,2022,2,15,3,25,2,45
9196,0,1,0,CCU → BLR,0,4149,2019,3,21,17,15,2022,2,15,19,55,2,40
9197,0,1,0,CCU → BLR,0,4149,2019,12,3,15,10,2022,2,15,17,45,2,35
9198,1,0,3,BLR → HYD → VGA → DEL,2,7643,2019,3,21,8,15,2022,3,19,11,20,27,5
9199,2,2,5,DEL → BOM → COK,1,10263,2019,3,6,16,0,2022,6,4,12,35,20,35
9200,2,0,2,BLR → DEL,0,4031,2019,5,24,8,20,2022,2,15,11,20,3,0
9201,0,2,5,DEL → COK,0,5001,2019,6,27,14,25,2022,2,15,17,40,3,15
9202,3,2,5,DEL → PNQ → COK,1,5265,2019,9,6,8,45,2022,2,15,13,15,4,30
9203,2,0,2,BLR → DEL,0,7230,2019,1,6,18,55,2022,2,15,22,0,3,5
9204,2,2,5,DEL → BOM → COK,1,10578,2019,3,6,8,0,2022,2,15,19,0,11,0
9205,1,1,0,CCU → IXR → DEL → BLR,2,12724,2019,5,24,5,50,2022,5,25,8,55,27,5
9206,2,2,5,DEL → BOM → COK,1,14715,2019,1,6,21,50,2022,6,2,4,25,6,35
9207,2,2,5,DEL → BOM → COK,1,7439,2019,3,21,2,15,2022,3,22,4,25,26,10
9208,1,1,0,CCU → DEL → BLR,1,10204,2019,5,15,20,30,2022,5,16,20,25,23,55
9209,7,1,0,CCU → BLR,0,3783,2019,3,27,22,50,2022,3,28,1,20,2,30
9211,4,2,5,DEL → BOM → COK,1,8074,2019,5,15,19,0,2022,5,16,1,30,6,30
9212,0,1,0,CCU → BLR,0,4805,2019,9,5,15,30,2022,2,15,18,5,2,35
9213,0,1,0,CCU → BBI → BLR,1,4865,2019,9,5,7,10,2022,2,15,12,40,5,30
9214,4,2,5,DEL → BOM → COK,1,15136,2019,6,3,6,40,2022,2,15,18,50,12,10
9215,1,1,0,CCU → BOM → BLR,1,8367,2019,6,6,16,50,2022,6,7,11,10,18,20
9217,1,0,2,BLR → DEL,0,7172,2019,6,15,17,0,2022,2,15,19,45,2,45
9218,2,1,0,CCU → DEL → BLR,1,12122,2019,6,5,9,35,2022,2,15,21,5,11,30
9219,1,2,5,DEL → GOI → BOM → COK,2,11754,2019,12,6,10,55,2022,2,15,19,15,8,20
9220,0,0,3,BLR → HYD → DEL,1,8065,2019,1,3,5,15,2022,2,15,10,0,4,45
9221,2,2,5,DEL → BOM → COK,1,10263,2019,6,6,15,0,2022,6,7,19,0,28,0
9222,0,3,1,MAA → CCU,0,5278,2019,3,5,22,5,2022,5,4,0,25,2,20
9223,2,0,2,BLR → DEL,0,8017,2019,9,6,17,45,2022,2,15,20,45,3,0
9224,1,4,4,BOM → AMD → ISK → HYD,2,11343,2019,12,3,5,30,2022,2,15,14,50,9,20
9225,2,1,0,CCU → BOM → BLR,1,7595,2019,12,6,6,30,2022,6,13,4,40,22,10
9226,7,0,2,BLR → DEL,0,4484,2019,3,6,11,10,2022,2,15,13,55,2,45
9227,2,2,5,DEL → ATQ → BOM → COK,2,16264,2019,5,18,20,0,2022,5,19,4,25,8,25
9228,1,1,0,CCU → DEL → COK → BLR,2,13244,2019,12,5,10,0,2022,5,13,1,20,15,20
9229,2,0,2,BLR → DEL,0,6479,2019,12,6,6,0,2022,2,15,8,45,2,45
9230,2,2,5,DEL → BOM → COK,1,15765,2019,6,3,23,5,2022,3,7,4,25,5,20
9231,1,1,0,CCU → BBI → HYD → BLR,2,4648,2019,3,4,9,10,2022,4,4,4,40,19,30
9232,2,0,2,BLR → DEL,0,8017,2019,3,6,19,50,2022,2,15,22,50,3,0
9233,1,1,0,CCU → BLR,0,4146,2019,12,6,20,45,2022,2,15,23,20,2,35
9234,4,2,5,DEL → BOM → COK,1,8056,2019,3,27,7,30,2022,2,15,21,0,13,30
9235,1,2,5,DEL → HYD → BOM → COK,2,12410,2019,5,18,17,15,2022,5,19,19,15,26,0
9236,0,1,0,CCU → BLR,0,6039,2019,3,24,9,35,2022,2,15,12,20,2,45
9237,7,1,0,CCU → BLR,0,4108,2019,5,21,22,50,2022,5,22,1,20,2,30
9239,2,0,3,BLR → BOM → DEL,1,25736,2019,1,3,22,50,2022,3,2,23,0,24,10
9240,1,1,0,CCU → BOM → COK → BLR,2,11459,2019,6,6,9,25,2022,6,7,1,20,15,55
9241,7,2,5,DEL → BLR → COK,1,6153,2019,4,24,16,45,2022,2,15,22,25,5,40
9242,2,1,0,CCU → BOM → BLR,1,10845,2019,9,6,21,10,2022,6,10,23,35,26,25
9243,6,3,1,MAA → CCU,0,11983,2019,5,24,17,45,2022,2,15,20,5,2,20
9244,2,1,0,CCU → BOM → BLR,1,13942,2019,9,5,6,30,2022,2,15,16,20,9,50
9245,0,2,5,DEL → HYD → COK,1,6939,2019,3,27,14,20,2022,2,15,22,20,8,0
9246,2,2,5,DEL → AMD → BOM → COK,2,15340,2019,6,27,13,25,2022,6,28,19,0,29,35
9247,2,2,5,DEL → IDR → BOM → COK,2,20065,2019,3,3,5,25,2022,3,4,18,50,37,25
9248,4,2,5,DEL → HYD → COK,1,6094,2019,6,15,14,55,2022,2,15,22,30,7,35
9249,10,2,5,DEL → BOM → COK,1,10886,2019,3,21,19,0,2022,3,22,1,35,6,35
9250,1,2,5,DEL → BLR → COK,1,8908,2019,1,6,13,30,2022,2,15,23,0,9,30
9251,2,1,0,CCU → BOM → BLR,1,9664,2019,6,5,6,30,2022,2,15,20,45,14,15
9252,0,2,5,DEL → HYD → COK,1,7161,2019,4,27,5,5,2022,2,15,12,10,7,5
9253,10,2,5,DEL → BOM → COK,1,11270,2019,3,21,7,30,2022,2,15,15,30,8,0
9254,2,4,4,BOM → HYD,0,5679,2019,1,4,19,35,2022,2,15,21,5,1,30
9255,2,4,4,BOM → HYD,0,5679,2019,5,27,2,55,2022,2,15,4,20,1,25
9256,1,2,5,DEL → BLR → COK,1,8908,2019,6,6,9,45,2022,2,15,23,0,13,15
9257,2,4,4,BOM → HYD,0,3211,2019,6,27,2,55,2022,2,15,4,20,1,25
9258,1,0,2,BLR → DEL,0,6962,2019,5,15,6,10,2022,2,15,8,55,2,45
9259,2,0,3,BLR → BOM → DEL,1,14816,2019,6,3,14,5,2022,3,7,8,15,18,10
9260,2,1,0,CCU → DEL → BLR,1,11468,2019,6,5,20,25,2022,5,7,22,5,25,40
9262,5,2,5,DEL → BOM → COK,1,9070,2019,3,6,14,25,2022,2,15,19,35,5,10
9263,3,1,0,CCU → MAA → BLR,1,4650,2019,1,5,15,5,2022,2,15,20,20,5,15
9264,0,0,2,BLR → DEL,0,4824,2019,3,6,18,25,2022,2,15,21,20,2,55
9265,1,1,0,CCU → MAA → BLR,1,6529,2019,5,21,14,35,2022,5,22,14,35,24,0
9266,2,0,3,BLR → BOM → DEL,1,22271,2019,6,3,5,45,2022,2,15,12,25,6,40
9267,2,2,5,DEL → BDQ → BOM → COK,2,15655,2019,9,3,10,45,2022,3,10,4,25,17,40
9268,6,1,0,CCU → DEL → BLR,1,7771,2019,1,4,20,20,2022,4,2,22,55,26,35
9269,0,1,0,CCU → BLR,0,4805,2019,3,5,4,40,2022,2,15,7,15,2,35
9270,2,2,5,DEL → JAI → BOM → COK,2,10369,2019,6,15,19,30,2022,6,16,12,35,17,5
9271,0,2,5,DEL → COK,0,7674,2019,3,3,21,5,2022,3,4,0,20,3,15
9272,0,2,5,DEL → COK,0,6016,2019,4,21,5,35,2022,2,15,8,50,3,15
9273,0,1,0,CCU → BLR,0,4805,2019,4,24,11,30,2022,2,15,14,5,2,35
9274,2,1,0,CCU → BOM → BLR,1,13942,2019,5,15,20,0,2022,5,16,8,15,12,15
9275,7,1,0,CCU → BBI → BLR,1,5163,2019,9,5,19,55,2022,2,15,23,30,3,35
9276,1,0,3,BLR → CCU → DEL,1,10658,2019,9,3,11,5,2022,2,15,22,45,11,40
9277,2,1,0,CCU → BOM → BLR,1,14782,2019,9,5,16,30,2022,2,15,23,35,7,5
9278,0,4,4,BOM → HYD,0,2755,2019,3,4,19,5,2022,2,15,20,35,1,30
9279,1,0,3,BLR → HYD → VGA → DEL,2,11475,2019,12,3,6,50,2022,2,15,22,55,16,5
9280,2,1,0,CCU → BOM → BLR,1,7758,2019,5,18,18,55,2022,5,19,8,15,13,20
9281,2,4,4,BOM → HYD,0,2229,2019,3,4,2,55,2022,2,15,4,20,1,25
9282,2,0,3,BLR → BOM → DEL,1,10406,2019,3,15,8,0,2022,3,16,8,15,24,15
9283,5,0,2,BLR → DEL,0,3420,2019,6,27,7,45,2022,2,15,10,40,2,55
9284,2,2,5,DEL → BOM → COK,1,10263,2019,9,6,17,30,2022,6,10,12,35,19,5
9285,1,4,4,BOM → HYD,0,3101,2019,9,6,13,55,2022,2,15,15,25,1,30
9286,2,2,5,DEL → BOM → COK,1,11849,2019,9,3,2,15,2022,3,10,4,25,26,10
9287,1,2,5,DEL → BLR → COK,1,5684,2019,9,4,20,30,2022,4,10,8,15,11,45
9288,2,1,0,CCU → BOM → BLR,1,9664,2019,9,5,8,25,2022,5,10,12,0,27,35
9289,2,0,2,BLR → DEL,0,4545,2019,4,24,19,50,2022,2,15,22,50,3,0
9290,2,4,4,BOM → HYD,0,4051,2019,5,27,2,55,2022,2,15,4,20,1,25
9291,6,1,0,CCU → DEL → BLR,1,9188,2019,9,5,20,20,2022,5,10,9,5,12,45
9292,6,1,0,CCU → DEL → BLR,1,8453,2019,1,4,20,20,2022,4,2,20,20,24,0
9293,1,1,0,CCU → BOM → COK → BLR,2,11669,2019,5,18,9,25,2022,5,19,1,20,15,55
9294,1,2,5,DEL → CCU → BOM → COK,2,13382,2019,9,6,14,25,2022,6,10,19,15,28,50
9295,4,2,5,DEL → BOM → COK,1,8074,2019,5,18,7,0,2022,2,15,21,0,14,0
9296,7,1,0,CCU → BLR,0,5621,2019,1,3,10,20,2022,2,15,12,55,2,35
9297,2,1,0,CCU → BOM → BLR,1,12740,2019,12,6,14,5,2022,6,13,4,40,14,35
9298,7,1,0,CCU → BLR,0,5990,2019,3,5,19,55,2022,2,15,22,25,2,30
9299,1,1,0,CCU → BOM → BLR,1,8892,2019,5,21,9,25,2022,5,22,7,55,22,30
9300,2,0,2,BLR → DEL,0,4545,2019,4,27,19,50,2022,2,15,22,50,3,0
9301,2,2,5,DEL → BOM → COK,1,10263,2019,6,6,16,0,2022,6,7,19,0,27,0
9302,6,1,0,CCU → DEL → BLR,1,9346,2019,5,21,17,0,2022,5,22,20,20,27,20
9303,6,0,3,BLR → DEL,0,21731,2019,1,3,19,40,2022,2,15,22,20,2,40
9304,0,2,5,DEL → BOM → COK,1,6839,2019,6,15,9,15,2022,2,15,21,0,11,45
9305,1,4,4,BOM → DEL → HYD,1,10944,2019,12,3,21,0,2022,3,13,19,25,22,25
9306,0,0,2,BLR → DEL,0,3944,2019,6,18,4,0,2022,2,15,6,50,2,50
9307,3,0,2,BLR → DEL,0,3574,2019,6,18,5,55,2022,2,15,8,35,2,40
9308,3,1,0,CCU → BLR,0,3842,2019,5,15,9,0,2022,2,15,11,25,2,25
9309,4,2,5,DEL → HYD → COK,1,9647,2019,5,21,9,45,2022,2,15,18,10,8,25
9310,1,2,5,DEL → COK,0,4730,2019,3,18,18,5,2022,2,15,21,10,3,5
9311,2,0,3,BLR → BOM → DEL,1,17262,2019,6,3,22,50,2022,3,7,9,30,10,40
9312,2,1,0,CCU → BOM → BLR,1,13942,2019,1,5,14,5,2022,5,2,10,5,20,0
9313,2,1,0,CCU → BOM → BLR,1,10845,2019,5,21,21,10,2022,5,22,12,0,14,50
9314,2,1,0,CCU → BOM → BLR,1,14232,2019,3,24,18,55,2022,3,25,16,20,21,25
9315,2,2,5,DEL → BOM → COK,1,14715,2019,12,6,13,0,2022,2,15,19,0,6,0
9316,3,2,5,DEL → PNQ → COK,1,6461,2019,3,21,8,45,2022,2,15,13,15,4,30
9317,2,1,0,CCU → DEL → BLR,1,11468,2019,1,5,20,25,2022,5,2,23,35,27,10
9318,0,0,2,BLR → DEL,0,3944,2019,3,5,0,30,2022,2,15,3,25,2,55
9319,0,1,0,CCU → HYD → BLR,1,4776,2019,4,15,15,15,2022,2,15,20,5,4,50
9320,3,1,0,CCU → BLR,0,3842,2019,6,4,9,0,2022,2,15,11,25,2,25
9321,2,0,3,BLR → BOM → DEL,1,12285,2019,3,18,11,40,2022,3,16,7,40,20,0
9322,0,1,0,CCU → BLR,0,4805,2019,9,6,17,15,2022,2,15,19,50,2,35
9323,2,2,5,DEL → AMD → BOM → COK,2,12820,2019,6,24,13,25,2022,6,25,12,35,23,10
9324,2,2,5,DEL → BOM → COK,1,14715,2019,3,6,18,15,2022,6,4,4,25,10,10
9325,2,4,4,BOM → HYD,0,8041,2019,5,27,10,20,2022,2,15,11,50,1,30
9326,4,2,5,DEL → IDR → BOM → COK,2,16841,2019,5,15,15,5,2022,5,16,1,30,10,25
9327,2,2,5,DEL → BOM → COK,1,15555,2019,6,5,22,50,2022,5,7,4,25,5,35
9328,5,2,5,DEL → BOM → COK,1,5753,2019,4,15,10,35,2022,2,15,19,35,9,0
9329,6,1,0,CCU → DEL → BLR,1,8453,2019,9,5,17,0,2022,5,10,10,45,17,45
9330,4,2,5,DEL → BOM → COK,1,11762,2019,5,27,8,0,2022,2,15,19,15,11,15
9331,4,2,5,DEL → BOM → COK,1,14849,2019,6,27,13,0,2022,2,15,19,15,6,15
9334,2,2,5,DEL → BOM → COK,1,10263,2019,6,27,10,0,2022,2,15,19,0,9,0
9335,6,0,2,BLR → DEL,0,4669,2019,6,6,7,0,2022,2,15,9,40,2,40
9336,4,2,5,DEL → BOM → COK,1,9104,2019,5,15,11,25,2022,2,15,19,0,7,35
9337,2,2,5,DEL → BOM → COK,1,10263,2019,12,6,21,50,2022,6,13,12,35,14,45
9338,5,2,5,DEL → AMD → COK,1,4526,2019,6,27,7,25,2022,2,15,13,35,6,10
9339,1,0,2,BLR → DEL,0,5229,2019,4,27,10,0,2022,2,15,12,45,2,45
9340,2,0,3,BLR → BOM → DEL,1,19226,2019,6,3,21,25,2022,3,7,5,5,7,40
9341,2,4,4,BOM → HYD,0,8041,2019,9,5,10,20,2022,2,15,11,50,1,30
9342,2,2,5,DEL → BOM → COK,1,7439,2019,3,21,14,0,2022,3,22,4,25,14,25
9343,4,2,5,DEL → BOM → COK,1,13136,2019,6,3,4,0,2022,2,15,15,30,11,30
9344,0,2,5,DEL → COK,0,6016,2019,9,5,14,25,2022,2,15,17,40,3,15
9345,4,2,5,DEL → BOM → COK,1,8284,2019,5,18,17,0,2022,5,19,1,30,8,30
9346,3,3,1,MAA → CCU,0,3544,2019,9,6,8,20,2022,2,15,10,35,2,15
9347,0,1,0,CCU → BLR,0,4149,2019,3,27,10,10,2022,2,15,12,55,2,45
9348,5,0,3,BLR → GOI → DEL,1,7658,2019,3,15,15,45,2022,2,15,20,15,4,30
9349,0,1,0,CCU → BBI → BLR,1,5277,2019,12,5,19,35,2022,2,15,23,15,3,40
9350,2,1,0,CCU → DEL → BLR,1,14152,2019,5,15,9,35,2022,2,15,23,35,14,0
9351,2,4,4,BOM → HYD,0,8041,2019,6,21,10,20,2022,2,15,11,50,1,30
9352,0,2,5,DEL → HYD → MAA → COK,2,8379,2019,9,3,11,55,2022,2,15,21,20,9,25
9353,3,3,1,MAA → CCU,0,3544,2019,9,6,9,45,2022,2,15,12,0,2,15
9354,0,0,2,BLR → DEL,0,4824,2019,12,6,18,55,2022,2,15,21,50,2,55
9355,2,1,0,CCU → BOM → BLR,1,14389,2019,5,15,18,55,2022,5,16,8,15,13,20
9356,3,3,1,MAA → CCU,0,3544,2019,9,6,17,45,2022,2,15,20,5,2,20
9357,2,1,0,CCU → BOM → BLR,1,10845,2019,12,5,14,5,2022,2,15,20,45,6,40
9358,2,1,0,CCU → BOM → BLR,1,10845,2019,9,6,6,30,2022,2,15,18,15,11,45
9359,3,2,5,DEL → BLR → COK,1,4958,2019,12,6,17,55,2022,2,15,22,50,4,55
9360,0,2,5,DEL → HYD → COK,1,6443,2019,5,15,7,35,2022,2,15,16,10,8,35
9361,1,2,5,DEL → MAA → COK,1,7481,2019,5,15,17,20,2022,5,16,9,25,16,5
9362,0,2,5,DEL → BOM → COK,1,5074,2019,1,4,20,25,2022,4,2,1,30,5,5
9363,2,1,0,CCU → BOM → BLR,1,14782,2019,9,5,16,30,2022,2,15,22,35,6,5
9364,4,2,5,DEL → HYD → COK,1,9647,2019,3,6,9,45,2022,2,15,16,10,6,25
9365,2,1,0,CCU → BOM → BLR,1,7852,2019,1,4,6,30,2022,2,15,16,20,9,50
9366,3,4,4,BOM → HYD,0,2176,2019,3,24,5,45,2022,2,15,7,5,1,20
9367,1,1,0,CCU → DEL → AMD → BLR,2,14425,2019,9,5,10,0,2022,5,10,5,25,19,25
9368,2,2,5,DEL → JAI → BOM → COK,2,13015,2019,12,6,9,40,2022,2,15,19,0,9,20
9369,2,2,5,DEL → BOM → COK,1,5178,2019,6,4,2,15,2022,2,15,19,0,16,45
9370,4,2,5,DEL → BOM → COK,1,15136,2019,3,3,10,45,2022,2,15,18,50,8,5
9371,1,0,2,BLR → DEL,0,5229,2019,6,21,21,5,2022,2,15,23,55,2,50
9372,2,0,3,BLR → BOM → DEL,1,22271,2019,1,3,11,40,2022,3,2,5,5,17,25
9373,3,3,1,MAA → CCU,0,3544,2019,6,15,9,45,2022,2,15,12,0,2,15
9374,2,2,5,DEL → AMD → BOM → COK,2,15130,2019,5,18,23,5,2022,5,19,19,0,19,55
9375,0,2,5,DEL → BOM → COK,1,6094,2019,6,15,6,40,2022,2,15,21,0,14,20
9376,2,0,3,BLR → BOM → DEL,1,11088,2019,3,18,14,5,2022,2,15,20,20,6,15
9377,4,2,5,DEL → BOM → COK,1,7409,2019,6,27,9,0,2022,2,15,21,0,12,0
9378,0,1,0,CCU → PNQ → BLR,1,6535,2019,5,24,21,0,2022,5,25,2,15,5,15
9380,2,0,2,BLR → DEL,0,8017,2019,6,18,7,10,2022,2,15,10,10,3,0
9381,1,4,4,BOM → MAA → HYD,1,8529,2019,12,3,5,55,2022,2,15,19,10,13,15
9383,1,2,5,DEL → HYD → BOM → COK,2,12200,2019,9,6,17,15,2022,6,10,19,15,26,0
9384,4,2,5,DEL → BOM → COK,1,14068,2019,5,21,10,0,2022,5,22,1,30,15,30
9385,2,0,2,BLR → DEL,0,8017,2019,6,15,17,45,2022,2,15,20,45,3,0
9386,1,1,0,CCU → BLR,0,5511,2019,3,5,14,15,2022,2,15,16,45,2,30
9387,1,1,0,CCU → MAA → BLR,1,6242,2019,3,24,14,35,2022,3,25,14,35,24,0
9388,1,2,5,DEL → MAA → COK,1,16143,2019,3,3,12,30,2022,3,4,9,25,20,55
9390,0,1,0,CCU → BLR,0,4805,2019,4,21,21,25,2022,4,22,0,5,2,40
9391,0,2,5,DEL → BOM → COK,1,6980,2019,5,15,11,25,2022,2,15,21,0,9,35
9392,1,2,5,DEL → COK,0,6095,2019,4,18,14,10,2022,2,15,17,10,3,0
9393,1,0,2,BLR → DEL,0,5177,2019,1,4,17,0,2022,2,15,19,45,2,45
9394,4,2,5,DEL → BOM → COK,1,15137,2019,6,3,13,0,2022,2,15,21,0,8,0
9395,2,1,0,CCU → BOM → BLR,1,10032,2019,3,24,8,25,2022,2,15,23,25,15,0
9396,2,2,5,DEL → IDR → BOM → COK,2,12815,2019,3,21,5,25,2022,3,22,18,50,37,25
9397,2,1,0,CCU → BOM → BLR,1,12682,2019,1,4,6,30,2022,2,15,19,50,13,20
9398,4,2,5,DEL → BOM → COK,1,12403,2019,3,21,7,0,2022,2,15,18,50,11,50
9399,2,1,0,CCU → BOM → BLR,1,13760,2019,3,24,8,25,2022,2,15,18,10,9,45
9400,3,3,1,MAA → CCU,0,3598,2019,6,18,17,45,2022,2,15,20,5,2,20
9401,7,0,2,BLR → DEL,0,3384,2019,5,21,23,55,2022,5,22,2,45,2,50
9402,6,0,2,BLR → DEL,0,4669,2019,9,5,9,45,2022,2,15,12,35,2,50
9404,6,1,0,CCU → DEL → BLR,1,9188,2019,1,4,17,0,2022,4,2,10,45,17,45
9405,4,2,5,DEL → BOM → COK,1,7531,2019,3,6,11,40,2022,6,4,1,30,13,50
9406,1,1,0,CCU → BBI → BLR,1,8027,2019,3,24,9,10,2022,2,15,13,40,4,30
9407,3,0,2,BLR → DEL,0,4320,2019,9,4,9,30,2022,2,15,12,20,2,50
9408,2,2,5,DEL → NAG → BOM → COK,2,13377,2019,6,24,14,35,2022,6,25,4,25,13,50
9409,3,1,0,CCU → BLR,0,4175,2019,6,5,9,0,2022,2,15,11,25,2,25
9410,6,0,2,BLR → DEL,0,4669,2019,5,27,7,0,2022,2,15,9,40,2,40
9411,4,2,5,DEL → BOM → COK,1,13063,2019,3,21,7,5,2022,2,15,21,0,13,55
9412,2,2,5,DEL → BOM → COK,1,12899,2019,5,27,19,15,2022,5,28,4,25,9,10
9413,2,2,5,DEL → BOM → COK,1,14715,2019,6,6,15,0,2022,6,7,4,25,13,25
9414,1,1,0,CCU → IXR → DEL → BLR,2,10992,2019,9,5,5,50,2022,2,15,20,25,14,35
9415,2,0,2,BLR → DEL,0,4031,2019,1,5,11,10,2022,2,15,14,5,2,55
9417,6,0,3,BLR → AMD → DEL,1,6801,2019,3,15,6,40,2022,2,15,12,35,5,55
9418,2,0,3,BLR → BOM → DEL,1,11088,2019,9,3,7,0,2022,3,13,9,30,26,30
9419,4,2,5,DEL → BOM → COK,1,9795,2019,5,18,10,20,2022,2,15,19,0,8,40
9420,2,1,0,CCU → BOM → BLR,1,14389,2019,6,5,21,10,2022,5,7,9,20,12,10
9421,0,1,0,CCU → BLR,0,4149,2019,12,3,21,25,2022,3,13,0,5,2,40
9422,1,2,5,DEL → BHO → BOM → COK,2,17267,2019,3,3,20,0,2022,3,4,19,15,23,15
9423,1,1,0,CCU → DEL → BLR,1,7894,2019,1,4,20,30,2022,4,2,8,55,12,25
9424,2,0,2,BLR → DEL,0,7230,2019,9,5,19,50,2022,2,15,22,50,3,0
9425,4,2,5,DEL → BOM → COK,1,9931,2019,5,21,7,5,2022,2,15,21,0,13,55
9426,4,2,5,DEL → BOM → COK,1,18287,2019,3,3,11,30,2022,3,4,1,35,14,5
9427,2,0,2,BLR → DEL,0,7230,2019,6,27,19,50,2022,2,15,22,50,3,0
9428,6,2,5,DEL → COK,0,6217,2019,6,24,6,0,2022,2,15,9,10,3,10
9429,7,0,2,BLR → DEL,0,4283,2019,6,6,4,55,2022,2,15,7,45,2,50
9430,0,2,5,DEL → HYD → COK,1,5055,2019,5,27,7,35,2022,2,15,12,10,4,35
9431,2,2,5,DEL → BOM → COK,1,10263,2019,6,6,7,5,2022,2,15,19,0,11,55
9432,7,2,5,DEL → BLR → COK,1,11411,2019,6,6,16,45,2022,2,15,22,25,5,40
9433,2,1,0,CCU → BOM → BLR,1,14572,2019,5,24,6,30,2022,2,15,18,15,11,45
9434,5,2,5,DEL → AMD → COK,1,4693,2019,6,24,7,25,2022,2,15,13,35,6,10
9436,2,1,0,CCU → BOM → BLR,1,10845,2019,6,5,8,25,2022,2,15,19,50,11,25
9437,2,1,0,CCU → BOM → BLR,1,10845,2019,5,21,20,0,2022,5,22,16,20,20,20
9438,1,2,5,DEL → COK,0,6095,2019,9,5,14,10,2022,2,15,17,10,3,0
9439,6,2,5,DEL → COK,0,6742,2019,1,6,14,40,2022,2,15,17,50,3,10
9440,1,2,5,DEL → MAA → COK,1,8373,2019,1,6,9,45,2022,6,2,9,25,23,40
9441,4,2,5,DEL → BOM → COK,1,14068,2019,5,21,2,15,2022,2,15,11,50,9,35
9442,0,2,5,DEL → HYD → COK,1,10237,2019,3,3,8,35,2022,2,15,22,20,13,45
9443,1,2,5,DEL → MAA → COK,1,7481,2019,3,6,20,40,2022,6,4,9,25,12,45
9444,4,2,5,DEL → HYD → COK,1,8387,2019,9,3,9,45,2022,2,15,16,10,6,25
9445,4,2,5,DEL → BOM → COK,1,6796,2019,6,6,11,40,2022,6,7,1,30,13,50
9446,7,1,0,CCU → BLR,0,4410,2019,5,15,10,20,2022,2,15,12,55,2,35
9447,0,3,1,MAA → CCU,0,3598,2019,9,5,19,35,2022,2,15,21,55,2,20
9448,1,0,2,BLR → DEL,0,6962,2019,6,15,6,10,2022,2,15,8,55,2,45
9449,2,1,0,CCU → DEL → BLR,1,12693,2019,12,6,17,0,2022,2,15,23,35,6,35
9450,1,4,4,BOM → HYD,0,4308,2019,12,3,19,30,2022,2,15,20,45,1,15
9451,2,0,2,BLR → DEL,0,4031,2019,5,15,8,20,2022,2,15,11,20,3,0
9452,1,1,0,CCU → GAU → DEL → BLR,2,15958,2019,5,18,9,50,2022,2,15,23,15,13,25
9453,2,0,3,BLR → BOM → DEL,1,7833,2019,3,21,22,50,2022,3,19,11,25,12,35
9454,1,1,0,CCU → DEL → COK → TRV → BLR,3,12955,2019,1,4,10,0,2022,4,2,10,30,24,30
9456,0,4,4,BOM → HYD,0,4050,2019,12,3,6,20,2022,2,15,7,45,1,25
9457,2,0,3,BLR → BOM → DEL,1,9135,2019,3,15,5,45,2022,2,15,15,15,9,30
9458,7,1,0,CCU → BLR,0,4410,2019,1,5,22,50,2022,5,2,1,20,2,30
9459,2,1,0,CCU → BOM → BLR,1,14782,2019,1,5,14,5,2022,2,15,22,35,8,30
9460,1,0,2,BLR → DEL,0,5229,2019,4,24,21,5,2022,2,15,23,55,2,50
9461,3,3,1,MAA → CCU,0,3598,2019,5,21,17,45,2022,2,15,20,5,2,20
9462,4,2,5,DEL → BOM → COK,1,6796,2019,12,6,15,15,2022,6,13,1,30,10,15
9463,7,1,0,CCU → BLR,0,3808,2019,6,18,22,50,2022,6,19,1,20,2,30
9464,2,1,0,CCU → BOM → BLR,1,14782,2019,1,5,16,30,2022,2,15,23,35,7,5
9465,1,2,5,DEL → BOM → COK,1,8373,2019,9,5,9,0,2022,2,15,19,15,10,15
9466,0,2,5,DEL → COK,0,5001,2019,6,24,14,20,2022,2,15,17,35,3,15
9467,6,0,2,BLR → DEL,0,5404,2019,1,4,9,45,2022,2,15,12,35,2,50
9468,0,2,5,DEL → HYD → COK,1,11601,2019,3,3,11,55,2022,2,15,22,20,10,25
9469,4,2,5,DEL → BOM → COK,1,8477,2019,5,18,8,45,2022,2,15,19,15,10,30
9470,1,0,3,BLR → VGA → HYD → DEL,2,6594,2019,3,15,10,30,2022,2,15,21,25,10,55
9471,0,0,3,BLR → DEL,0,7649,2019,9,3,16,55,2022,2,15,19,45,2,50
9472,6,1,0,CCU → DEL → BLR,1,9346,2019,1,5,7,10,2022,2,15,18,50,11,40
9474,4,2,5,DEL → BOM → COK,1,7269,2019,6,27,12,50,2022,2,15,19,15,6,25
