airline,embarked,destination,Route,stops,journey_year,journey_month,journey_day,weekday,dep_hour,dep_min,departure_period,Arrival_hour,Arrival_min,arrival_period,Arrived_next_day,duration_hours,duration_mins,Duration_in_mins,price,additional_info,Air Asia,Air India,GoAir,IndiGo,Jet Airways,Jet Airways Business,Multiple carriers,Multiple carriers Premium economy,SpiceJet,Trujet,Vistara,Vistara Premium economy,destination_Banglore,destination_Cochin,destination_Delhi,destination_Hyderabad,destination_Kolkata,source_Banglore,source_Chennai,source_Delhi,source_Kolkata,source_Mumbai,1 stop,2 stops,3 stops,4 stops,non-stop,departure_After noon,departure_early morning,departure_evening,departure_late night,departure_morning,departure_night,arrival_After noon,arrival_early morning,arrival_evening,arrival_late night,arrival_morning,arrival_night
IndiGo,source_Delhi,destination_Cochin,DEL → BLR → COK,1 stop,2019,3,27,2,5,5,departure_early morning,10,5,arrival_morning,False,5,0,300,6828,No info,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
Air India,source_Mumbai,destination_Hyderabad,BOM → HYD,non-stop,2019,12,5,3,6,20,departure_early morning,7,40,arrival_early morning,False,1,20,80,3101,No info,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
Jet Airways,source_Mumbai,destination_Hyderabad,BOM → HYD,non-stop,2019,3,15,4,19,35,departure_evening,21,5,arrival_night,False,1,30,90,2760,In-flight meal not included,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
Jet Airways,source_Kolkata,destination_Banglore,CCU → DEL → BLR,1 stop,2019,9,5,3,20,25,departure_evening,21,5,arrival_night,True,24,40,1480,13068,No info,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
GoAir,source_Banglore,destination_Delhi,BLR → DEL,non-stop,2019,4,15,0,20,55,departure_evening,23,40,arrival_night,False,2,45,165,3899,No info,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
Jet Airways,source_Delhi,destination_Cochin,DEL → JAI → BOM → COK,2 stops,2019,12,6,4,9,40,departure_morning,4,25,arrival_late night,True,18,45,1125,10369,In-flight meal not included,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
SpiceJet,source_Banglore,destination_Delhi,BLR → DEL,non-stop,2019,3,18,0,5,45,departure_early morning,8,35,arrival_early morning,False,2,50,170,4274,No check-in baggage included,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
SpiceJet,source_Banglore,destination_Delhi,BLR → DEL,non-stop,2019,5,24,4,5,55,departure_early morning,8,35,arrival_early morning,False,2,40,160,3312,No info,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
Multiple carriers,source_Delhi,destination_Cochin,DEL → BOM → COK,1 stop,2019,6,3,0,9,0,departure_morning,21,0,arrival_night,False,12,0,720,15137,In-flight meal not included,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
Multiple carriers,source_Delhi,destination_Cochin,DEL → HYD → COK,1 stop,2019,9,4,2,7,5,departure_early morning,18,10,arrival_evening,False,11,5,665,6602,No info,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
Vistara,source_Kolkata,destination_Banglore,CCU → DEL → BLR,1 stop,2019,5,24,4,20,20,departure_evening,22,40,arrival_night,True,26,20,1580,8453,No info,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Jet Airways,source_Kolkata,destination_Banglore,CCU → DEL → BLR,1 stop,2019,1,5,5,17,0,departure_evening,14,25,arrival_After noon,True,21,25,1285,9315,In-flight meal not included,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
IndiGo,source_Delhi,destination_Cochin,DEL → BLR → COK,1 stop,2019,1,6,6,2,0,departure_late night,7,45,arrival_early morning,False,5,45,345,6387,No info,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Multiple carriers,source_Delhi,destination_Cochin,DEL → BOM → COK,1 stop,2019,6,24,0,11,30,departure_morning,1,30,arrival_late night,True,14,0,840,13378,No info,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
Jet Airways,source_Mumbai,destination_Hyderabad,BOM → HYD,non-stop,2019,3,3,6,2,55,departure_late night,4,25,arrival_late night,False,1,30,90,5679,No info,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
Air Asia,source_Banglore,destination_Delhi,BLR → DEL,non-stop,2019,5,18,5,23,55,departure_night,2,45,arrival_late night,True,2,50,170,4484,No info,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
Jet Airways,source_Delhi,destination_Cochin,DEL → BOM → COK,1 stop,2019,5,27,0,14,0,departure_After noon,12,35,arrival_morning,True,22,35,1355,12899,In-flight meal not included,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
IndiGo,source_Banglore,destination_Delhi,BLR → DEL,non-stop,2019,3,3,6,7,10,departure_early morning,10,5,arrival_morning,False,2,55,175,7649,No info,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
Jet Airways,source_Kolkata,destination_Banglore,CCU → BOM → BLR,1 stop,2019,9,6,4,6,30,departure_early morning,23,35,arrival_night,False,17,5,1025,14572,No info,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
IndiGo,source_Mumbai,destination_Hyderabad,BOM → HYD,non-stop,2019,6,27,3,6,25,departure_early morning,7,55,arrival_early morning,False,1,30,90,4050,No info,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
Air India,source_Banglore,destination_Delhi,BLR → BOM → BHO → DEL,2 stops,2019,3,18,0,8,50,departure_early morning,23,25,arrival_night,False,14,35,875,11729,No info,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
SpiceJet,source_Kolkata,destination_Banglore,CCU → BLR,non-stop,2019,4,18,3,6,55,departure_early morning,9,30,arrival_morning,False,2,35,155,3874,No info,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
Air India,source_Delhi,destination_Cochin,DEL → MAA → COK,1 stop,2019,9,5,3,20,40,departure_evening,9,25,arrival_morning,True,12,45,765,7481,No info,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
Jet Airways,source_Banglore,destination_Delhi,BLR → DEL,non-stop,2019,6,21,4,19,50,departure_evening,22,50,arrival_night,False,3,0,180,8542,No info,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
Jet Airways,source_Banglore,destination_Delhi,BLR → BOM → DEL,1 stop,2019,1,3,3,22,50,departure_night,11,25,arrival_morning,True,12,35,755,31826,1 Long layover,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
IndiGo,source_Chennai,destination_Kolkata,MAA → CCU,non-stop,2019,1,6,6,14,45,departure_After noon,17,5,arrival_evening,False,2,20,140,3598,No info,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
Jet Airways,source_Banglore,destination_Delhi,BLR → BOM → DEL,1 stop,2019,12,3,1,21,25,departure_night,15,15,arrival_After noon,True,17,50,1070,13818,No info,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
Jet Airways,source_Kolkata,destination_Banglore,CCU → BOM → BLR,1 stop,2019,5,24,4,8,25,departure_early morning,20,45,arrival_evening,False,12,20,740,14572,No info,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
Air Asia,source_Delhi,destination_Cochin,DEL → BLR → COK,1 stop,2019,6,15,5,16,45,departure_After noon,7,10,arrival_early morning,True,14,25,865,6854,No info,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
SpiceJet,source_Banglore,destination_Delhi,BLR → DEL,non-stop,2019,5,27,0,9,30,departure_morning,12,20,arrival_morning,False,2,50,170,3574,No check-in baggage included,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
Vistara,source_Kolkata,destination_Banglore,CCU → DEL → BLR,1 stop,2019,5,15,2,17,0,departure_evening,18,50,arrival_evening,True,25,50,1550,9346,No info,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
Multiple carriers,source_Delhi,destination_Cochin,DEL → BOM → COK,1 stop,2019,12,6,4,8,0,departure_early morning,21,0,arrival_night,False,13,0,780,13798,No info,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
Air India,source_Banglore,destination_Delhi,BLR → HBX → BOM → NAG → DEL,3 stops,2019,3,3,6,12,0,departure_morning,10,35,arrival_morning,True,22,35,1355,12359,No info,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
Multiple carriers,source_Delhi,destination_Cochin,DEL → BOM → COK,1 stop,2019,9,3,1,18,15,departure_evening,1,35,arrival_late night,True,7,20,440,14087,In-flight meal not included,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
IndiGo,source_Chennai,destination_Kolkata,MAA → CCU,non-stop,2019,3,5,1,19,35,departure_evening,21,55,arrival_night,False,2,20,140,3598,No info,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
Jet Airways,source_Kolkata,destination_Banglore,CCU → BOM → BLR,1 stop,2019,5,24,4,18,55,departure_evening,8,15,arrival_early morning,True,13,20,800,13732,No info,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Jet Airways,source_Delhi,destination_Cochin,DEL → BOM → COK,1 stop,2019,5,21,1,19,45,departure_evening,4,25,arrival_late night,True,8,40,520,12899,In-flight meal not included,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
Jet Airways,source_Delhi,destination_Cochin,DEL → BOM → COK,1 stop,2019,6,6,3,16,0,departure_After noon,4,25,arrival_late night,True,12,25,745,14715,No info,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
Vistara,source_Banglore,destination_Delhi,BLR → DEL,non-stop,2019,12,4,2,11,30,departure_morning,14,20,arrival_After noon,False,2,50,170,5404,No info,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
Jet Airways,source_Banglore,destination_Delhi,BLR → DEL,non-stop,2019,6,24,0,6,0,departure_early morning,8,45,arrival_early morning,False,2,45,165,5770,In-flight meal not included,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
Air Asia,source_Kolkata,destination_Banglore,CCU → BLR,non-stop,2019,3,24,6,10,20,departure_morning,12,55,arrival_morning,False,2,35,155,5621,No info,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
IndiGo,source_Delhi,destination_Cochin,DEL → COK,non-stop,2019,6,18,1,5,35,departure_early morning,8,50,arrival_early morning,False,3,15,195,5001,No info,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
Air India,source_Delhi,destination_Cochin,DEL → LKO → BOM → COK,2 stops,2019,3,21,3,12,20,departure_morning,19,15,arrival_evening,True,30,55,1855,10704,No info,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
Multiple carriers,source_Delhi,destination_Cochin,DEL → BOM → COK,1 stop,2019,5,18,5,11,30,departure_morning,21,0,arrival_night,False,9,30,570,13728,No info,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
Jet Airways,source_Kolkata,destination_Banglore,CCU → BOM → BLR,1 stop,2019,12,5,3,20,0,departure_evening,9,20,arrival_morning,True,13,20,800,14389,No info,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
Jet Airways,source_Banglore,destination_Delhi,BLR → BOM → DEL,1 stop,2019,1,3,3,8,0,departure_early morning,7,40,arrival_early morning,True,23,40,1420,22271,No info,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
IndiGo,source_Delhi,destination_Cochin,DEL → LKO → COK,1 stop,2019,5,27,0,21,50,departure_night,3,35,arrival_late night,True,5,45,345,6770,No info,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
Air Asia,source_Kolkata,destination_Banglore,CCU → IXR → DEL → BLR,2 stops,2019,5,24,4,15,10,departure_After noon,23,30,arrival_night,False,8,20,500,5193,No info,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
Jet Airways,source_Mumbai,destination_Hyderabad,BOM → HYD,non-stop,2019,5,24,4,2,55,departure_late night,4,20,arrival_late night,False,1,25,85,4996,In-flight meal not included,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
IndiGo,source_Chennai,destination_Kolkata,MAA → CCU,non-stop,2019,1,3,3,7,55,departure_early morning,10,15,arrival_morning,False,2,20,140,8581,No info,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
Air India,source_Delhi,destination_Cochin,DEL → MAA → COK,1 stop,2019,6,15,5,12,30,departure_morning,9,25,arrival_morning,True,20,55,1255,7481,No info,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
Jet Airways,source_Banglore,destination_Delhi,BLR → DEL,non-stop,2019,4,27,5,8,20,departure_early morning,11,20,arrival_morning,False,3,0,180,5199,In-flight meal not included,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
Jet Airways,source_Delhi,destination_Cochin,DEL → JAI → BOM → COK,2 stops,2019,6,6,3,9,40,departure_morning,19,0,arrival_evening,False,9,20,560,10369,In-flight meal not included,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
Jet Airways,source_Mumbai,destination_Hyderabad,BOM → HYD,non-stop,2019,6,5,2,7,5,departure_early morning,8,30,arrival_early morning,False,1,25,85,8041,No info,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
Jet Airways,source_Delhi,destination_Cochin,DEL → ATQ → BOM → COK,2 stops,2019,9,3,1,8,20,departure_early morning,4,25,arrival_late night,True,20,5,1205,18910,No info,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
Air India,source_Kolkata,destination_Banglore,CCU → DEL → AMD → BLR,2 stops,2019,1,4,4,7,0,departure_early morning,5,25,arrival_early morning,True,22,25,1345,12850,No info,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
Air India,source_Delhi,destination_Cochin,DEL → BLR → COK,1 stop,2019,1,3,3,9,45,departure_morning,8,15,arrival_early morning,True,22,30,1350,22799,No info,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
Jet Airways,source_Kolkata,destination_Banglore,CCU → BOM → BLR,1 stop,2019,6,6,3,8,25,departure_early morning,18,15,arrival_evening,False,9,50,590,14572,No info,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
Jet Airways,source_Banglore,destination_Delhi,BLR → BOM → DEL,1 stop,2019,6,3,0,14,5,departure_After noon,8,15,arrival_early morning,True,18,10,1090,13503,In-flight meal not included,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
SpiceJet,source_Chennai,destination_Kolkata,MAA → CCU,non-stop,2019,3,27,2,17,45,departure_evening,20,5,arrival_evening,False,2,20,140,3333,No check-in baggage included,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
Multiple carriers,source_Delhi,destination_Cochin,DEL → BOM → COK,1 stop,2019,6,6,3,7,30,departure_early morning,19,15,arrival_evening,False,11,45,705,7355,No info,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
Multiple carriers,source_Delhi,destination_Cochin,DEL → BOM → COK,1 stop,2019,5,15,2,10,0,departure_morning,21,0,arrival_night,False,11,0,660,8074,No info,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
IndiGo,source_Mumbai,destination_Hyderabad,BOM → HYD,non-stop,2019,3,21,3,9,10,departure_morning,10,35,arrival_morning,False,1,25,85,4050,No info,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
Jet Airways,source_Delhi,destination_Cochin,DEL → BOM → COK,1 stop,2019,9,3,1,2,15,departure_late night,4,25,arrival_late night,True,26,10,1570,15030,No info,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
Air India,source_Delhi,destination_Cochin,DEL → HYD → MAA → COK,2 stops,2019,6,24,0,9,45,departure_morning,9,25,arrival_morning,True,23,40,1420,10976,No info,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
Multiple carriers,source_Delhi,destination_Cochin,DEL → HYD → COK,1 stop,2019,1,6,6,7,10,departure_early morning,22,30,arrival_night,False,15,20,920,7039,No info,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
Jet Airways,source_Delhi,destination_Cochin,DEL → BOM → COK,1 stop,2019,9,5,3,8,0,departure_early morning,19,0,arrival_evening,False,11,0,660,15555,No info,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
Air India,source_Banglore,destination_Delhi,BLR → DEL,non-stop,2019,12,6,4,21,5,departure_night,23,55,arrival_night,False,2,50,170,5229,No info,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
IndiGo,source_Delhi,destination_Cochin,DEL → MAA → COK,1 stop,2019,1,6,6,2,0,departure_late night,7,25,arrival_early morning,False,5,25,325,5637,No info,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Air India,source_Delhi,destination_Cochin,DEL → JAI → BOM → COK,2 stops,2019,6,27,3,12,0,departure_morning,7,40,arrival_early morning,True,19,40,1180,9654,No info,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
Jet Airways,source_Kolkata,destination_Banglore,CCU → BOM → BLR,1 stop,2019,5,24,4,18,55,departure_evening,10,5,arrival_morning,True,15,10,910,8587,In-flight meal not included,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
SpiceJet,source_Mumbai,destination_Hyderabad,BOM → HYD,non-stop,2019,5,21,1,13,15,departure_After noon,14,45,arrival_After noon,False,1,30,90,2018,No info,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
Vistara,source_Kolkata,destination_Banglore,CCU → DEL → BLR,1 stop,2019,5,24,4,20,20,departure_evening,23,25,arrival_night,True,27,5,1625,9346,No info,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Jet Airways,source_Delhi,destination_Cochin,DEL → BDQ → BOM → COK,2 stops,2019,3,21,3,10,45,departure_morning,18,50,arrival_evening,True,32,5,1925,9271,In-flight meal not included,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
Jet Airways,source_Delhi,destination_Cochin,DEL → IDR → BOM → COK,2 stops,2019,3,6,2,5,30,departure_early morning,19,0,arrival_evening,False,13,30,810,13293,No info,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
Jet Airways,source_Delhi,destination_Cochin,DEL → MAA → BOM → COK,2 stops,2019,3,27,2,17,35,departure_evening,19,45,arrival_evening,True,26,10,1570,8099,In-flight meal not included,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
Air India,source_Delhi,destination_Cochin,DEL → MAA → COK,1 stop,2019,6,6,3,9,45,departure_morning,9,25,arrival_morning,True,23,40,1420,7953,No info,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
IndiGo,source_Delhi,destination_Cochin,DEL → BOM → COK,1 stop,2019,12,6,4,18,35,departure_evening,1,30,arrival_late night,True,6,55,415,5884,No info,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
Jet Airways,source_Banglore,destination_Delhi,BLR → DEL,non-stop,2019,6,6,3,19,50,departure_evening,22,50,arrival_night,False,3,0,180,8017,No info,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
SpiceJet,source_Kolkata,destination_Banglore,CCU → BLR,non-stop,2019,5,18,5,17,10,departure_evening,19,40,arrival_evening,False,2,30,150,4175,No info,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
Multiple carriers,source_Delhi,destination_Cochin,DEL → HYD → COK,1 stop,2019,3,6,2,7,5,departure_early morning,22,30,arrival_night,False,15,25,925,10697,No info,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
Vistara,source_Banglore,destination_Delhi,BLR → DEL,non-stop,2019,12,6,4,17,0,departure_evening,19,35,arrival_evening,False,2,35,155,4879,No info,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
SpiceJet,source_Banglore,destination_Delhi,BLR → DEL,non-stop,2019,1,4,4,9,30,departure_morning,12,20,arrival_morning,False,2,50,170,3972,No info,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
Multiple carriers,source_Delhi,destination_Cochin,DEL → BOM → COK,1 stop,2019,3,6,2,19,0,departure_evening,1,30,arrival_late night,True,6,30,390,7199,No info,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
